text,label
"What an absolute pile of pants. Having read Chris Brookmyre's books religiously since I came across ""Quite Ugly..."", I was delighted to find out that this drama had been commissioned.<br /><br />I obviously had too much faith. <br /><br />Nesbitt is probably the best thing in this show - and even he doesn't quite fit. How anyone can read the book, and then adapt it to this piece of dross is beyond me.<br /><br />Entire characters are changed, situations are dropped, and to see Parlablane's dramatic break-in reduced to Nesbitt doing a quick chin up and sliding open a bay window... it brought tears to my eyes.<br /><br />I dread to think what's going to happen with ""Country Of The Blind"" if this is the benchmark...<br /><br />Please, just avoid it...",0
"i've seen a movie thats sort of like this, were a transsexual drugs woman and he then picks there nose with a knife and rips there nose to peaces. he then slices there tongue and eats it.<br /><br />the most gruesome part of the movie is were he cuts there left eye out and starts dancing with it. he then starts to eat the woman naked.<br /><br />(i'm not sure what the movies called but i know it's a cult movie and that it was made in Germany).<br /><br />anyway THE NOSE PICKER is fairly crap.<br /><br />its a crap movie and the picture and volume quality is very rubbish.<br /><br />please don't waste you're time buying and watching this movie its totally crap.<br /><br />i prefer DAY OF THE WOMAN also known as I SPIT ON YOUR GRAVE (its one of the best cult movies ever) check out this link http://www.imdb.com/title/tt0077713/",0
"I agree with ""Jerry."" It's a very underrated space movie (of course, how many good low-budget ones AREN'T underrated?) If I remember correctly, the solution to the mystery was a sort of variation (but not ""rip-off"") of 2001, because the computer controlling the spaceship had actually been a man, who had somehow been turned into a computer. And like HAL, they tried to disconnect his ""mind"", but not the mechanical parts of him, and as with HAL, it led to disaster. There is at least one funny moment. When the Christopher Cary character, who can't find any food, finds the abandoned pet bird, there's a kind of ominous moment, but then the obvious thing doesn't happen after all.",1
"I don't know where to begin, so I'll begin with a snippet from the back of the cover of this movie. ""Alive combines the tension of Vincenzo Natali's Cube with Kitamura's own Versus."" I have not seen Versus, so I can't comment on that, but I think Cube was an excellent movie which I recommend to everyone. However, in this case someone has clearly confused ""tension"" with ""boredom"".<br /><br />I'll just go ahead and spoil the entire plot, because besides being one holy Swiss cheese of a plot, it's also moldy cheese, and the movie is not worth spending any time on even if you don't know the plot beforehand, so it doesn't matter. If I have misunderstood the plot, don't hit me - it's probably because I had to struggle to keep my eyelids open.<br /><br />So the American military in Nevada once lost a UFO i the Nambi desert. This apparently makes sense because they're both deserts so surely they're practically the same place. Different continents or not. A monkey broke into the UFO and acquired an alien something which was passed on to a Japanese researcher who had to eat the monkey to survive in the desert. What ever. The alien thing is now passed on to anyone who's ""bloodthirsty"" enough to kill the current host. The Japanese military wants to use it for military stuff, so they decide to make it pass from the current host (the researcher's daughter) to some other dude. But instead of just picking someone out of the military, which is full of people who are bloodthirsty AND already on the military's side, they decide that it's probably a good idea to pick some criminal out of death row instead. Oh, and the reason they pick this particular criminal from death row is because he was the first person in history to not die from the non-lethal electric shock which is the standard execution method, because everyone dies from the placebo effect when they get electrocuted. I don't know if they do this so they can giggle in the staff room at how everyone dies even though it's not deadly, or if they just want to cut down the electricity bill.<br /><br />Then the movie turns into what The Matrix would have been if it had been really lame, and superfluous fighting bores us to tears for what feels like an hour. And oh wait, now they remember that they already had a dude who was infected with the alien thing, so the entire movie up to this point was actually a totally waste of time and also human lives. Then everyone dies. The end.<br /><br />The only one moment in the movie where I didn't want to go away and sleep or eat a sandwich instead, was when a dude was pinned to a wall by a pipe through his chest, and he's hanging around up there and another dude walks by. The dude hanging on the wall says ""I'm in pain, shoot me"". And the living dude looks at him, and it's not like he's a mean dude or anything, so he really looks sorrowful and doesn't want the guy on the wall to suffer. So he shoots him.<br /><br />(Rhetorical pause.)<br /><br />In the stomach. ""Gee THANKS A FREAKIN' HEAP.""",0
"My commentary has nothing to do with the political sentiments found in the film. In fact, they're quite congruent with mine. What gets me is the fact that in terms of a movie, it is stupid and devoid of any semblance of story, motive or dialogue. Maybe someone should tell Neal that substituting lyrics of songs which are failing to inspire anyone outside of a dwindling audience isn't the same thing as creating characters who are motivated to speak because of events created by the writer or director. A silly narrative remains as such despite the iconic legacy of Neal Young. The most childish scene is the one where the devil dances his way into a bar, slips a tonic to an unsuspecting hero, who then finds his way onto the dance floor to mouth the words to Young song to the heroine, who is unaware of what's taken place. Somehow these two dream up a scheme where they will go up the West Coast in search of????? Sorry Neal, stick with music and leave film making to Steven Stills.",0
it was the worst ending i have ever seen if some one can please tell me how and why the last chick goes crazy and eats the old women in the end. why dose the movie have all those cheap crappy scares in it in the beginning but yet when the first person dies they kill them all off in 5 minutes! most of the people could act but i do give so credit to the porn stars they did their best. also it had a couple funny parts and kills like when the care taker gets his organs riped out of his ass and then gets choked with it. if this movie had an ending that could make any since i would have given it a 8 out of 10 but the ending made no since. the ending sucked but the rest was great,0
"Neil Simon had a knack for dialog and nowhere is this more evident than the lines he gives WALTER MATTHAU and JACK LEMMON as opposite types in THE ODD COUPLE--a mixture of comedy and sadness that depends entirely on the believability of two such mismatched friends sharing an apartment.<br /><br />Lemmon is neatnik Felix Ungar, bent on suicide after the divorce from his wife and reluctantly agreeing to share an apartment with Oscar Madison (Matthau) with somewhat disastrous results. Seems that everything Felix says and does drives Oscar up the wall and neither one can stand the other's ways, with Oscar being the messiest male imaginable and Felix the exact opposite.<br /><br />Funniest scene for me was when the giggling Pigeon sisters in the apartment above visit them on a dinner date. The priceless interaction between Lemmon, Matthau and Carole Shelley and Monica Evans is enough to put you in stitches. The talented Pigeon sisters are the gals who did the voices for the Gabble Sisters (a pair of geese) in Disney's THE ARISTOCATS, and here--their comic timing on top of Lemmon's sad story of despair is enough to spin the film into hilarity--where it remains much of the time.<br /><br />If you're a Neil Simon fan and have enjoyed other screen treatments of his work, this one is not to be missed. Matthau and Lemmon are perfectly cast (even though they considered exchanging roles before filming began) and, of course, it's easy to see why it became a top-rated TV show later on.<br /><br />Summing up: Top Simon comedy, not to be missed.",1
"It is fitting on a musical Sunday to get your heart a pumping, and no one can do that better than Little Richard. The man could sing the drawers off the ladies and defined rock and roll.<br /><br />Look to Leon to provide a definitive characterization, as he has done so with David Ruffin in The Temptations and Jackie Wilson in Mr. Rock 'n' Roll: The Alan Freed Story.<br /><br />This was a fascinating biopic as we saw Little Richard struggle with his father, with his church and with himself over just who he was. He won the battle and there is no one else that has his voice or his style.",1
"Guys and Dolls is a movie itching for a remake. It was made forty-eight years ago. Its two main stars are either dead or 409 pounds. Although a remake, with big stars now, would be box-office success, it would not be able to capture the magic that went into this version. Its boundless energy can't be recaptured, nor can the pure joy you get when watching something like this: a huge, widescreen, big entertainment movie.<br /><br />Marlon Brando (who last clocked in at 409 lbs. last time I heard) plays Sky Masterson, one of the biggest gamblers in New York. Frank Sinatra is Nathan Detroit, whose as-often-as-he-can-find-a-speakeasy-for-it crap game is city-wide famous. However, when the one place he has left to hold it is charging $1,000, Detroit needs the money fast. He bets Masterson $1,000 that he can't take missionary Sarah Brown (Jean Simmons) to Havana with him the next day.<br /><br />Guys and Dolls is basically nothing more than unsavory types singing and dancing, which usually, as it does here, add up to fun. It's obvious to see how this was a Broadway musical: there weren't that many sets, and the scenes were long. If I was to complain about one thing, it's how uneven the songs were. At times, there were two songs in a scene; other times, thirty minutes went by without one. Guys and Dolls is never boring, just a great time.<br /><br />My rating: 8/10<br /><br />Not Rated.",1
"This may be the worst show I've ever seen. Aside from the tastelessness of having a sitcom about Hitler, it just isn't funny or entertaining in any way. It is very similar to a 1950's sitcom in its cornball humor and contrived situations, but while it can be well done like in I Love Lucy, it's just not funny here. I think the show was based around the novelty ""look, it's Hitler as a bumbling sitcom figure"" but it just fell flat in every regard. The guy playing Hitler is so hammy that its hard to sit through that alone. I wonder what could have possibly made the network think this was a good idea to air. I thought America had some tasteless show, but the Brits had us beat this time. America would never air a sitcom about Hitler, although we did have that show about Lincoln's slave, The Secret Diary of Desmond Pfeiffer. Chances are you'll probably never see this show, since it only aired one episode and will probably never be released on DVD.",0
"I felt Rancid Aluminium was a complete waste of two hours, the plot line was thin and confusing, the prestigious line up of players had some terrible dialogue and extremely questionable accents. The camera work was somewhat experimental in places and although it could be seen what the director was trying to convey, it just made it even more difficult to watch. One of the most annoying aspects of Rancid Aluminium is the over use of narration throughout the film almost like the entire plot is being dictated to the audience. The best performances weren't anything to do with acting. In fact probably the most convincing performance came from Dani Behr of all people, although admittedly does play the stereotypical office secretary. DO NOT under any circumstance go and see this movie unless you need a reason to catch up on some lost sleep, there are certainly better ways to spend your hard earned cash.",0
"The title above is used to introduce the film ""Gen"" to its audience. Gen is about a young doctor(Doga Rutkay) with an ill mother. The film starts with her leaving her mother behind to start her new job. While she drives, we realise that she is not that close home as the hospital is in a remote area. As soon as she steps into the garden of the hospital, she sees the death body of a patient. This is the beginning of a nightmare for the next few days.<br /><br />Two policemen comes to the hospital so as to investigate the suicide. In fact, they will have to stay in the hospital because all roads are cut off due to bad weather conditions. All their communication with outside world is cut off too. There is no way out!! In those few days, there will be more nasty murders. Now everybody suspects from each other.<br /><br />In my opinion, the idea is brilliant. It could have been very scary indeed. There are positive sides of the movie of course. I really like the beginning of the movie. Especially, when she drives to the hospital and her first moments in the hospital. Actings are okay. Some of them are trying too hard to be mysterious and scary though. I think the final shock should have been spread into the through out of the movie. What I am saying is, it was a good twist but instead of showing it as a parody in the end, we should have realised that was coming when we see what is happening. The director needed to explain it altogether which I think didn't work well. Also the most dangerous patient in the movie is supposed to be at least 48 years old but his body looks so young and fit for someone who spends most of his life in this hospital. Lastly, I would like to say a few things about the director. I am sure he will improve. This is his first attempt. I have recently found out that he is only 21 years old. That made me feel more positive about him and his future films. I am not going to rate this film * out of ***** though.",0
"How did this become a blockbuster? Dear God I don't know where to start why this movie sucked too much. The movie was predictable & there was no originality. The only thing I can admire is the acting of some characters. The movie was too bright, they should have done something with the lighting, eg. making the environment more darker. The make up on certain dead characters made this movie look like a 1970 horror flick. This is 2006! People don't get scared by other people wearing heavy make up. Most of the horror scenes we're taken from other Hollywood or Asian horror movies. Total rip off! This is why I don't watch tagalog movies. The only reason why so many people ""screamed"" while watching this movie is because of conformity. How many times do we have to copy scenes from The Ring and improvise it that instead of the girl coming out of the TV, its now coming from the window next door? No matter how you put it, ITS STILL A RIP OFF. If you want a good horror movie, go watch the 50 best horror movie listed on this website.",0
"According to this board, I guess either you love it or hate it. Usually how it goes with all movies. There is no need to get testy with others though. All we are doing here is giving opinions. I rented this movie last night and I want to come and throw my opinion in the mix. I was surprised by how many people are thrashing it though. There's a difference between a movie fan and a horror movie fan. I'm a horror movie fan. Most plain olé' movie fans don't like horror movies. So many low budget cam corder looking movies are coming out these days. It's hard to keep up. And what makes it tough to stay into these movies is how bad they are. I wanted to come and write a review about ""Hood of the Living Dead"" because it's pretty damn good compared to the rest of the junk out there. It's nothing special but it's those horror film makers that try to be too serious that end up making a horrible horror film. I really liked this one. You telling me there is no effort in this one? And one more thing, I bet all of you have all of these huge DVD collections that you are so proud of, nothing but Major Motion Pictures right? Nothing wrong with that, but you have to know how to appreciate low-budget independent. I knew what I was getting when I watched this movie. I'm not going to be upset because I thought it was going to be some 100 million dollar movie. Some of you might need to stick with watching the Matrix over and over again and stop trying to compare everything to the Matrix. And if most of you are under 24, that explains everything. Good movie folks, check it out.",1
"A journey of discovery, this film follows the lives of one family living in a sleepy, island town in British Columbia. Languorous and dreamy, the inhabitants are satisfied to allow life to go on around them until a young, fresh-faced teacher, with new ideas arrives and brings with her life from the mainland. Slowly, their indolent state is awakened, the father (and principal of the local school) looks for excitement, the mother for stability, the oldest daughter for love, and the youngest for power. While not an incredible or ground-breaking piece of cinema, the movie is quietly enjoyable and good for a tired night when the wind is blowing. Unfortunately, I doubt anyone outside of Canada will find it easily accessible.",1
Welcome to a bad ghost story and someone's nightmare. This horror tale finds a newly married husband(John Hudson)and wife(Peggy Weber)haunted by the memory of his previous wife and screaming skulls found throughout their empty mansion and lily pond. Is the husband really trying to drive his already anxious bride insane? Or is it the learning challenged gardener Mickey(Alex Nicol)who has taken care of the mansion's grounds since the death of the original mistress of the house? This low budget horror flick has a story line that keeps you involved all the way the finale. Special effects are pretty bad even at 1958 standards. I swear at times the screaming skull sounds much like it should be in a Godzilla movie. Also in the cast as Reverend Snow is character actor Russ Conway. By the way...the lurking gardener(Nicol)is the film's director. You can catch this as part of AMC's Monsterfest.,0
"Okay, I am a fan of the Nightmare series and everyone says on here that this is the worst! But it's NOT!!! Haven't's you seen Freddy's Revenge??? WTF! That was the worst of all!!! Now this movie is pretty decent and it sticks to the Freddy story and it's cool that he had a daughter etc. etc.<br /><br />And then I found out it was in 3-D!!! I was so excited, I remember when I saw it on the DVD box set I instantly skipped to the 3-D sequences. Quite a lot was in 3-D though like Lisa Zanes hand, Dream Demons, Freddy's Claw (more than once), Lezlie Dean holding a knife, Lisa Zane with a Baseball Bat, Doc's hand, Freddy's head exploding.<br /><br />I truly loved this movie because it was in 3-D, but I wish the whole movie was in 3-D not just the last 15 minutes.<br /><br />By the Way it's 15 minutes NOT TEN!!!!!!!!!!!!!!!!",1
"This movie is truly one of the worst pieces of garbage ever. It really is surprising that something so completely terrible could be made. But, if you can stand the mind-numbing plot, character development, and direction, you may get a kick out of the soundtrack which is so appalling that it is funny. The movie begins terribly and quickly becomes unwatchable. Someone should give anyone involved with this movie some sort of consolation because their career was probably ruined because of involvement in this movie. If you do end up seeing this movie or have seen it already (I feel your pain) then these words have come too late. For anyone else, Stay away at all costs or realize that the movie is so bad that it will waste 2 hours of your life. Then at least you can clean up or something while viewing it.",0
"this movie had more holes than a piece of swiss cheese. Ben Affleck was seriously NOT trying to act in any way, shape, or form. He outright sucked. Nothing about the movie was believable. The first problems were in the intro- where the man gives everything of value to the Salvation Army Santa Claus but it doesn't show why. And then the granny sticks her head in the oven- really beautiful, and has absolutely nothing to do with the movie- it's not even in the same tone as the movie. There was no explanation of the motivation for Ben Affleck to choose the house he chose; there was not any believable reactions by the family he chose; and people are swayed here and there without any cause to be swayed (Example: Christina Applegate and Ben Affleck's characters go tobogganing down a steep slope- this is the incident that makes her suddenly fall in love with him. Riiiight...) Anyway, there was a funny moment or two- but they were a rarity in the movie. It seriously needed another rewrite (or 4). Hope you enjoy!",0
"I have seen this movie more than several times, on TV. I ALWAYS watch it again...NEVER turning the channel. This movie is full of chilling surprises, and absolutely edge-of-your-seat suspenseful, without being overbearing or stupid. Helen Hunt's talent is magnificently shown in this movie! I recommend this movie to anyone!!!",1
"I saw this last week after picking up the DVD cheap. I had wanted to see it for ages, finding the plot outline very intriguing. So my disappointment was great, to say the least. I thought the lead actor was very flat. This kind of part required a performance like Johny Depp's in The Ninth Gate (of which this is almost a complete rip-off), but I guess TV budgets don't always stretch to this kind of acting ability.<br /><br />I also the thought the direction was confused and dull, serving only to remind me that Carpenter hasn't done a decent movie since In the Mouth of Madness. As for the story - well, I was disappointed there as well! There was no way it could meet my expectation I guess, but I thought the payoff and explanation was poor, and the way he finally got the film anti-climactic to say the least.<br /><br />This was written by one of the main contributors to AICN, and you can tell he does love his cinema, but I would have liked a better result from such a good initial premise.<br /><br />I took the DVD back to the store the same day!",0
"A fabulous film. With everything you could want in a film. Huge battle scenes and lots of other action. Suspense, and a romantic love story. <br /><br />Kind of like an old swashbuckler film. Totally entertaining from start to finish. <br /><br />The editing was fast and you are never bored for a second. The story is like a classic story of trouble in the Royal Household. The actors are beautiful and the sets magnificent. The costumes are spectacular and the stunt work is imaginative. The special effects are amazing too.<br /><br />Gary Stretch is really impressive as an actor and gorgeous to look at. He looks like a sure bet for Super Stardom. <br /><br />John Rhys-Davies is wonderful as he usually is. He is one of the great actors of our time.<br /><br />And Cindy Burbridge, Ex Miss Thailand is excellent and perfect for the leading lady, even doing an English accent with remarkable success. <br /><br />I found out that the film has won numerous awards, and i can see why.<br /><br />All in all this is an amazing Independent film. See it for sure. <br /><br />I highly recommend it. And give it a TEN +!!!",1
"First off, the movie was not true to facts at all. I just saw the documentary a few days earlier and the movie wasn't anything like it. First of all Nash was a genius at mathematics and this is what the movie should have been about not a story about a man who was cured and who found love at the end and so on. Also there are a lot of scenes that were just plain wrong - the scene where he rode around with a bike at the campus happened in his early university years not after it. In my opinion Russell Crowe didn't fit to this part at all since he doesn't look the intelligent/individualist type, therefore he really couldn't play one. It would have been great if it would have focused more on the mathematics (similar to Pi) and not the over-dramatized lovelife. At this level ABM was too hollywood-ish and too superficial to be great. Personally I think he wasn't mad nor paranoid and he was onto something since people of that caliber tend to know more than we ""lesser mortals"". 5/10",0
"I can't say this is one of the best films I have ever seen. But then again, I can't say it's one of the worst I have ever seen.<br /><br />OK, so it's basically a girl does skating, is good at it, wants to go to an expensive school, can't afford it and has to take a Hockey Scholarship. She has to hide her skating secret from her friends.<br /><br />Personally, I didn't like the actress playing Katelin. She absolutely couldn't cry to save her life, just made wailing sounds, like a toddler pretending to cry to get it's own way.<br /><br />Katelin was just an annoying person. The way she tried to act all nice and helpful to people. Also the part where the two skaters are calling her names and they say something about her choreographer and she says she 'draws the line' made me cringe.<br /><br />We all knew where it was going to go with her and Spencer. Classically they didn't like each other and sort of get together at the end was just typical.<br /><br />Overall, I think this is a movie to watch if you like skating but if you don't mind the main skater being extremely annoying. It's good to kill time basically.",0
"Billed as a kind of sequel to The Full Monty, about unemployed men in Sheffield, this movie is a fake.<br /><br />As someone born in Sheffield, and still with links to the city, I was extremely disappointed by this film. Someone said it could have been set in Oklahoma, and that just about sums it up for me. This looked like a romantic view of northern England made for the US market. Probably many Americans - and many southern English people - don't realize that Sheffield is a big city of around half a million inhabitants, with a sophisticated urban culture. In Among Giants it was depicted as some dreary dead-end semi-rural small town, where everyone in Sheffield seemed to drink in the same old-fashioned pub, and where the people's idea of a party was line-dancing in some village-hall lookalike. This was a small close-knit community, not a metropolitan city.<br /><br />The working-class Sheffield men were totally unlike their real-life counterparts, who are generally taciturn and communicate with each other in grunts and brief dry remarks. They don't chatter, and they certainly don't sing in choirs.<br /><br />Even the rural settings, supposedly in the Peak District, looked alien to me. I recognized a few places where I used to go hiking, but some of the aerial shots of pylons stretching out over a bleak landscape reminded me more of Wales. Indeed, in the credits at the end I spotted a reference to Gwynedd, Wales. The Peak District is, in the summer, crawling with walkers and tourists in cars. It is situated between two big cities. It is not some kind of wilderness.<br /><br />As for the notion that a young woman could fall in love with, and lust after, Pete Postlethwaite, that was ludicrous, and could only have been a male dream. Her reasons for becoming his lover were never made apparent. None of the men was shown as having a partner or families; they existed in a vacuum.<br /><br />Anyone wanting to see a film about unemployed Sheffielders would have been led astray. This Sheffield existed only in the minds of its middle-class writers and film-makers.<br /><br />It was a gigantic fake!<br /><br />",0
"Stargate SG-1 follows and expands upon the Egyptian mythologies presented in Stargate. In the Stargate universe, humans were enslaved and transported to habitable planets by the Goa'uld such as Ra and Apophis. For millennia, the Goa'uld harvested humanity, heavily influencing and spreading human cultures. As a result, Earth cultures such as those of the Aztecs, Mayans, Britons, the Norse, Mongols, Greeks, and Romans are found throughout the known habitable planets of the galaxy. Many well-known mythical locations such as Avalon, Camelot, and Atlantis are found, or have at one time existed.<br /><br />Presently, the Earth stargate (found at a dig site near Giza in 1928) is housed in a top-secret U.S. military base known as the SGC (Stargate Command) underneath Cheyenne Mountain. Col. Jack O'Neill (Anderson), Dr. Daniel Jackson (Shanks), Capt. Samantha Carter (Tapping) and Teal'c (Judge) compose the original SG-1 team (a few characters join and/or leave the team in later seasons). Along with 24 other SG teams, they venture to distant planets exploring the galaxy and searching for defenses from the Goa'uld, in the forms of technology and alliances with friendly advanced races.<br /><br />The parasitic Goa'uld use advanced technology to cast themselves as Egyptian Gods and are bent on galactic conquest and eternal worship. Throughout the first eight seasons, the Goa'uld are the primary antagonists. They are a race of highly intelligent, ruthless snake-like alien parasites capable of invading and controlling the bodies of other species, including humans. The original arch-enemy from this race was the System Lord Apophis (Peter Williams). Other System Lords, such as Baal and Anubis, play pivotal roles in the later seasons. In the ninth season a new villain emerges, the Ori. The Ori are advanced beings with unfathomable technology from another galaxy, also bent on galactic conquest and eternal worship. The introduction of the Ori accompanies a departure from the primary focus on Egyptian mythology into an exploration of the Arthurian mythology surrounding the Ori, their followers, and their enemiesthe Ancients.",1
"Ashanti is a very 70s sort of film (1979, to be precise). It reminded me of The Wild Geese in a way (Richard Burton, Richard Harris and Roger Moore on a mission in Africa). It's a very good film too, and I enjoyed it a lot.<br /><br />David (Michael Caine) is a doctor working in Africa and is married to a beautiful Ashanti woman called Anansa (Beverley Johnson) who has trained in medicine in America and is also a doctor. While they're doctoring, one day she is snatched by slavers working for an Arabic slave trader called Suleiman (played perfectly by Peter Ustinov, of all people). The rest of the film is David trying to get her back.<br /><br />Michael Caine is a brilliant actor, of course, and plays a character who is very determined and prepared to do anything to get his wife back, but rather hopeless with a gun and action stuff. He's helped out first by a Englishman campaigning against the slave trade that no one acknowledges is going on (Rex Harrison!), then briefly by a helicopter pilot (William Holden), and then by an Arab called Malik (Kabir Bedi). Malik has a score to settle with Suleiman (he is very intense throughout, a very engaging character), and so rides off with David to find him and get Anansa back - this involves a wonderful scene in which David fails miserably to get on his camel.<br /><br />Then there's lots of adventure. There's also lots of morality-questioning. The progress of the story is a little predictable from this point, and there are a few liberties taken with plotting to move things along faster, but it's all pretty forgivable. The question is, will David get to Anansa before Peter Ustinov sells her on to Omar Sharif (yes, of course Omar Sharif is in it!)?",1
Ariauna Albright is a really good actress but why she participated in this lame written travesty is a mystery. What could have been entertaining winds up as classic boredom. The unique thing about Ariauna is that she can act as well as look real sexy as opposed to her partner Lilith Stabs who looks fine but it is obvious she spent the money for acting school at the spa or beautician. This was a production that cried out for some T & A & with a imaginative script writer could have achieved it in the flow of things. However Ariauna does what she can under the circumstances & to a extent salvages her reputation. The Tempe company should be aware that when you dress two attractive women in skimpy fetish cop uniforms the viewers will expect some fetish play & T & A. Nough said.,0
"Though the movie may have been ""true"" to Lewis's book (in that the script was basically word-for-word, verbatim), it failed to capture any of the grandeur that would otherwise be associated with an epic story like this. The mythical creatures (unicorns, centaurs, griffins, ghouls, ghosts) are *drawn* in, and as in the previous review, the green-screen flying sequence was very hard to swallow. I nearly laughed to death when I saw the humanoid beavers with their giant stiff suits and buck teeth; I nearly cried when I heard the wolf's ""howl--"" a man in a grey fuzzy suit basically shrieking as loudly and as girlishly as he possibly could.<br /><br />All of the acting is tremendously forced, especially that of little Lucy Penvensie... I could only take so much indignation, desperation, and buck teeth in the (what felt like) fourteen hours of watching the movie. The actress who plays the White Witch, in all her histrionics, seems that she'd be more at home on stage, where a booming voice, spread arms, and a valiant effort at something Shakespearian would be more than welcome. <br /><br />The sets feel claustrophobic, whether the scenes are taking place indoors or outdoors. Indoors, it's as if BBC could only afford to spend $100 on constructing a set, and so it is very small, and all the characters are constantly huddled together. The White Witch's castle is a run-down, rotting countryside English castle filled with Styrofoam statues and bad lighting. When the Penvensie children are wandering through the woods-- actually, *any* scene in the woods-- feels like they are simply wandering around in circles. <br /><br />The only thing that looks decent in the film is Aslan, but you can bet that BBC probably blew the film's entire budget on building the mechanical feline. It looks great when it's standing still and before it starts speaking, but once it starts moving, you can't help but pity the poor man who has to be the rear-end in the lion suit. <br /><br />Yes, if you are a hardcore Narnia fan, you may want to see this version, simply because it preserves every word that Lewis ever wrote-- but Lewis was certainly no screenwriter, and a lot of the dialogue feels chunky and awkward when on screen. During the scene in which the children are at the Beavers' and getting ready to flee from the wolves, Mrs. Beaver's incessant, ""oh, just ONE more thing, dearies, and then we will be ready to go,"" punctuated by the children's simultaneous cries and sighs and moans of ""NO, Mrs. Beaver, PLEASE!"" -- a scene of comic relief, so incongruous (they are supposed to be FLEEING from imminent danger, not wondering about whether to pack the sewing machine or not), detracts from the drama that the scene might otherwise have. In fact, the whole movie is peppered with directing faux pas such as these. <br /><br />I would recommend seeing the new Narnia (Disney 2005). The new movie, with updated effects, spectacular computer animation, great timing all around, and a gorgeous and scene- stealing White Witch (who plays her part with all the subtle evil of a seasoned politician, as opposed to a shrieking banshee) captures all of the grandeur and the magnificence of the world of Narnia without detracting the least bit from Lewis's original vision (I think). Lucy is a lot cuter (NO buck teeth, YAY!), as are the beavers (and realistically-sized), and bratty BBC Edmund has nothing on the divine, Desperately-Hungry-for-Acceptance-Insecure-and- Angsting-with-an-Inferiority-Complex Edmund that the new Disney version fronts. <br /><br />Unless you're the type who enjoys wasting time by making fun of campy movies, I would not recommend this film to anyone.",0
"When I saw this movie cover, the first thing I thought was that it was made for video. The second thing that came to mind was how similar this looked to another terrible movie ""Darkness Falls"", the tale of this dumb witch who killed people in the dark. Unfortunately, Darkness Falls was quite the masterpiece compared to this pile of garbage, and this movie should not have been made.<br /><br />The film starts off with a small back story for the witch, or, more like a pointless introduction of two little kids who are going to go meet the tooth fairy in hopes of her giving them a shiny new bicycle for their tooth. The opening is filmed poorly, and like the rest of the movie, it's certainly not scary. In present time, the movie is about Peter (Lochlyn Munroe). Peter's renting out his house, and his ex-girlfriend Darcy (Chandra West), and her daughter Cole come to stay there. Cole meets a neighborhood child, and they talk of the Tooth Fairy, and how you shouldn't lose your tooth, or she'll come for you. Unfortunately seconds later, it looks like the Tooth Fairy steals her bike and knocks her tooth out (How ironic). Will Cole survive the wrath of the Tooth Fairy, and will her mother and Peter be able to save her, and rekindle their romance...this is a bad movie, you could probably figure it out.<br /><br />One of the main problems with this idiotic film is how undefined the Tooth Fairy is. They say she kills you if you lose your tooth, but nope. She's more like a serial killer who kills at random, and if you lose your tooth, you're definitely going to go. She steals a bike, so apparently she's a thief too. I said earlier that the idea for this movie was based on Darkness Falls, but where did they get the inspiration for the Tooth Fairy's appearance? Let's see. She looks like a burn victim, and she previously went around the neighborhood slaughtering children. Hmmm...it's almost as though she's an exact rip-off of Freddy Krueger from the ""Nightmare on Elm Street"" films. And this is not the worst part of this awful mess, the climax is. This movie might have the most laughable climax (Not literally laughable because I found it more sickening than funny) I've ever seen. Don't see this.<br /><br />Just a little trivia. Lochlyn Munroe was in Scary Movie, and Jianna Ballard was in Scary Movie 3, and they both were in this, so apparently Scary Movie stars are forced to end out their career with bad scary movies.<br /><br />My rating: 1/2 out of ****. 80 mins. R for violence.",0
"It all begins with a series of thefts of seemingly unrelated objects in a hostel for students on Hickory Road, London. Concerned for her sister, who is the housekeeper there, Miss Lemon asks Hercule Poirot to look into the matter. He agrees, but soon the stakes get higher when a girl, who had admitted that she was responsible for most (not all) of the thefts, is found murdered.<br /><br />""Hickory Dickory Dock"" is a solid brain exercise, without being as mind-numbingly complicated as ""One, Two, Buckle My Shoe"". Murder, theft and diamond smuggling are the crimes involved, and the final twist that ties everything together is revealed only in the last 2 minutes! The characters are interesting, particularly the psychology student Colin McNabb and the mysterious American girl Sally Finch, Inspector Japp has his funny moments (in perhaps the closest this series has come to ""toilet humor""), and Miss Lemon gets a more integral part to the story than usual. (***)",1
